reconciliation_id,transaction_id,status,matched_at,note
R003118,T004564,disputed,2023-04-30T12:00:00+00:00,auto-matched
R003119,T004565,disputed,2023-05-18T12:00:00+00:00,auto-matched
R003120,T004566,disputed,2023-06-03T12:00:00+00:00,
R003121,T004567,disputed,2023-07-10T12:00:00+00:00,auto-matched
R003122,T004569,reconciled,2023-09-23T12:00:00+00:00,auto-matched
R003123,T004571,disputed,2023-11-18T12:00:00+00:00,
R003124,T004575,pending,2024-03-03T12:00:00+00:00,auto-matched
R003125,T004576,pending,2024-04-29T12:00:00+00:00,auto-matched
R003126,T004577,pending,2024-05-22T12:00:00+00:00,
R003127,T004578,disputed,2024-06-16T12:00:00+00:00,auto-matched
R003128,T004581,reconciled,2024-09-20T12:00:00+00:00,auto-matched
R003129,T004582,pending,2024-10-25T12:00:00+00:00,
R003130,T004584,reconciled,2024-12-08T12:00:00+00:00,auto-matched
R003131,T004585,pending,2023-01-03T12:00:00+00:00,auto-matched
R003132,T004587,disputed,2023-03-12T12:00:00+00:00,
R003133,T004588,reconciled,2023-04-29T12:00:00+00:00,auto-matched
R003134,T004589,pending,2023-05-26T12:00:00+00:00,auto-matched
R003135,T004590,pending,2023-06-14T12:00:00+00:00,
R003136,T004591,reconciled,2023-07-03T12:00:00+00:00,auto-matched
R003137,T004592,reconciled,2023-08-27T12:00:00+00:00,auto-matched
R003138,T004594,disputed,2023-10-22T12:00:00+00:00,
R003139,T004595,disputed,2023-11-16T12:00:00+00:00,auto-matched
R003140,T004596,disputed,2023-12-28T12:00:00+00:00,auto-matched
R003141,T004597,pending,2024-01-04T12:00:00+00:00,
R003142,T004600,reconciled,2024-04-10T12:00:00+00:00,auto-matched
R003143,T004602,pending,2024-06-01T12:00:00+00:00,auto-matched
R003144,T004604,disputed,2024-08-06T12:00:00+00:00,
R003145,T004606,reconciled,2024-10-04T12:00:00+00:00,auto-matched
R003146,T004609,pending,2023-01-24T12:00:00+00:00,auto-matched
R003147,T004610,reconciled,2023-02-22T12:00:00+00:00,
R003148,T004611,disputed,2023-03-10T12:00:00+00:00,auto-matched
R003149,T004613,disputed,2023-05-06T12:00:00+00:00,auto-matched
R003150,T004615,reconciled,2023-07-12T12:00:00+00:00,
R003151,T004616,pending,2023-08-03T12:00:00+00:00,auto-matched
R003152,T004617,pending,2023-09-16T12:00:00+00:00,auto-matched
R003153,T004618,reconciled,2023-10-02T12:00:00+00:00,
R003154,T004620,disputed,2023-12-26T12:00:00+00:00,auto-matched
R003155,T004621,disputed,2024-01-27T12:00:00+00:00,auto-matched
R003156,T004622,disputed,2024-02-11T12:00:00+00:00,
R003157,T004626,pending,2024-06-08T12:00:00+00:00,auto-matched
R003158,T004627,reconciled,2024-07-16T12:00:00+00:00,auto-matched
R003159,T004628,disputed,2024-08-28T12:00:00+00:00,
R003160,T004629,disputed,2024-09-20T12:00:00+00:00,auto-matched
R003161,T004630,pending,2024-10-12T12:00:00+00:00,auto-matched
R003162,T004631,disputed,2024-11-18T12:00:00+00:00,
R003163,T004633,pending,2023-01-11T12:00:00+00:00,auto-matched
R003164,T004635,reconciled,2023-03-06T12:00:00+00:00,auto-matched
R003165,T004636,reconciled,2023-04-06T12:00:00+00:00,
R003166,T004637,disputed,2023-05-22T12:00:00+00:00,auto-matched
R003167,T004638,disputed,2023-06-18T12:00:00+00:00,auto-matched
R003168,T004639,reconciled,2023-07-13T12:00:00+00:00,
R003169,T004640,disputed,2023-08-16T12:00:00+00:00,auto-matched
R003170,T004641,pending,2023-09-24T12:00:00+00:00,auto-matched
R003171,T004642,reconciled,2023-10-05T12:00:00+00:00,
R003172,T004643,pending,2023-11-12T12:00:00+00:00,auto-matched
R003173,T004644,reconciled,2023-12-18T12:00:00+00:00,auto-matched
R003174,T004646,disputed,2024-02-19T12:00:00+00:00,
R003175,T004647,reconciled,2024-03-14T12:00:00+00:00,auto-matched
R003176,T004648,disputed,2024-04-04T12:00:00+00:00,auto-matched
R003177,T004649,reconciled,2024-05-26T12:00:00+00:00,
R003178,T004651,disputed,2024-07-04T12:00:00+00:00,auto-matched
R003179,T004655,reconciled,2024-11-28T12:00:00+00:00,auto-matched
R003180,T004656,disputed,2024-12-24T12:00:00+00:00,
R003181,T004658,disputed,2023-02-04T12:00:00+00:00,auto-matched
R003182,T004659,pending,2023-03-11T12:00:00+00:00,auto-matched
R003183,T004661,disputed,2023-05-01T12:00:00+00:00,
R003184,T004662,reconciled,2023-06-12T12:00:00+00:00,auto-matched
R003185,T004663,disputed,2023-07-06T12:00:00+00:00,auto-matched
R003186,T004665,disputed,2023-09-18T12:00:00+00:00,
R003187,T004667,reconciled,2023-11-12T12:00:00+00:00,auto-matched
R003188,T004668,disputed,2023-12-17T12:00:00+00:00,auto-matched
R003189,T004670,pending,2024-02-17T12:00:00+00:00,
R003190,T004671,pending,2024-03-05T12:00:00+00:00,auto-matched
R003191,T004672,reconciled,2024-04-14T12:00:00+00:00,auto-matched
R003192,T004673,reconciled,2024-05-23T12:00:00+00:00,
R003193,T004674,reconciled,2024-06-03T12:00:00+00:00,auto-matched
R003194,T004675,pending,2024-07-12T12:00:00+00:00,auto-matched
R003195,T004677,disputed,2024-09-15T12:00:00+00:00,
R003196,T004678,pending,2024-10-20T12:00:00+00:00,auto-matched
R003197,T004680,reconciled,2024-12-09T12:00:00+00:00,auto-matched
R003198,T004682,disputed,2023-02-12T12:00:00+00:00,
R003199,T004683,disputed,2023-03-12T12:00:00+00:00,auto-matched
R003200,T004684,reconciled,2023-04-05T12:00:00+00:00,auto-matched
R003201,T004685,disputed,2023-05-22T12:00:00+00:00,
R003202,T004687,reconciled,2023-07-31T12:00:00+00:00,auto-matched
R003203,T004689,pending,2023-09-22T12:00:00+00:00,auto-matched
R003204,T004690,pending,2023-10-06T12:00:00+00:00,
R003205,T004692,pending,2023-12-21T12:00:00+00:00,auto-matched
R003206,T004693,disputed,2024-01-11T12:00:00+00:00,auto-matched
R003207,T004695,reconciled,2024-03-14T12:00:00+00:00,
R003208,T004696,reconciled,2024-04-11T12:00:00+00:00,auto-matched
R003209,T004697,disputed,2024-05-31T12:00:00+00:00,auto-matched
R003210,T004698,reconciled,2024-06-22T12:00:00+00:00,
R003211,T004700,pending,2024-08-23T12:00:00+00:00,auto-matched
R003212,T004701,reconciled,2024-09-19T12:00:00+00:00,auto-matched
R003213,T004702,pending,2024-10-27T12:00:00+00:00,
R003214,T004703,pending,2024-11-28T12:00:00+00:00,auto-matched
R003215,T004704,disputed,2024-12-22T12:00:00+00:00,auto-matched
R003216,T004706,reconciled,2023-02-06T12:00:00+00:00,
R003217,T004707,pending,2023-03-09T12:00:00+00:00,auto-matched
R003218,T004708,reconciled,2023-04-18T12:00:00+00:00,auto-matched
R003219,T004712,reconciled,2023-08-26T12:00:00+00:00,
R003220,T004714,reconciled,2023-10-08T12:00:00+00:00,auto-matched
R003221,T004715,reconciled,2023-11-03T12:00:00+00:00,auto-matched
R003222,T004716,disputed,2023-12-06T12:00:00+00:00,
R003223,T004717,reconciled,2024-01-21T12:00:00+00:00,auto-matched
R003224,T004718,pending,2024-02-12T12:00:00+00:00,auto-matched
R003225,T004719,disputed,2024-03-20T12:00:00+00:00,
R003226,T004720,reconciled,2024-04-26T12:00:00+00:00,auto-matched
R003227,T004723,pending,2024-07-28T12:00:00+00:00,auto-matched
R003228,T004724,pending,2024-08-15T12:00:00+00:00,
R003229,T004728,pending,2024-12-15T12:00:00+00:00,auto-matched
R003230,T004730,disputed,2023-02-28T12:00:00+00:00,auto-matched
R003231,T004732,pending,2023-04-29T12:00:00+00:00,
R003232,T004733,reconciled,2023-05-12T12:00:00+00:00,auto-matched
R003233,T004735,disputed,2023-07-06T12:00:00+00:00,auto-matched
R003234,T004738,disputed,2023-10-11T12:00:00+00:00,
R003235,T004739,pending,2023-11-27T12:00:00+00:00,auto-matched
R003236,T004741,reconciled,2024-01-29T12:00:00+00:00,auto-matched
R003237,T004744,reconciled,2024-04-22T12:00:00+00:00,
R003238,T004745,pending,2024-05-04T12:00:00+00:00,auto-matched
R003239,T004746,reconciled,2024-06-13T12:00:00+00:00,auto-matched
R003240,T004747,pending,2024-07-04T12:00:00+00:00,
R003241,T004748,disputed,2024-08-16T12:00:00+00:00,auto-matched
R003242,T004749,reconciled,2024-09-19T12:00:00+00:00,auto-matched
R003243,T004750,pending,2024-10-24T12:00:00+00:00,
R003244,T004751,disputed,2024-11-24T12:00:00+00:00,auto-matched
R003245,T004753,pending,2023-01-10T12:00:00+00:00,auto-matched
R003246,T004755,disputed,2023-03-24T12:00:00+00:00,
R003247,T004757,pending,2023-05-30T12:00:00+00:00,auto-matched
R003248,T004759,pending,2023-07-06T12:00:00+00:00,auto-matched
R003249,T004760,disputed,2023-08-20T12:00:00+00:00,
R003250,T004761,pending,2023-09-05T12:00:00+00:00,auto-matched
R003251,T004762,reconciled,2023-10-20T12:00:00+00:00,auto-matched
R003252,T004765,reconciled,2024-01-21T12:00:00+00:00,
R003253,T004766,reconciled,2024-02-12T12:00:00+00:00,auto-matched
R003254,T004767,pending,2024-03-08T12:00:00+00:00,auto-matched
R003255,T004769,disputed,2024-05-14T12:00:00+00:00,
R003256,T004770,reconciled,2024-06-29T12:00:00+00:00,auto-matched
R003257,T004771,reconciled,2024-07-26T12:00:00+00:00,auto-matched
R003258,T004772,reconciled,2024-08-07T12:00:00+00:00,
R003259,T004775,pending,2024-11-22T12:00:00+00:00,auto-matched
R003260,T004776,reconciled,2024-12-18T12:00:00+00:00,auto-matched
R003261,T004777,disputed,2023-01-02T12:00:00+00:00,
R003262,T004778,pending,2023-02-07T12:00:00+00:00,auto-matched
R003263,T004779,reconciled,2023-03-03T12:00:00+00:00,auto-matched
R003264,T004780,pending,2023-04-07T12:00:00+00:00,
R003265,T004781,pending,2023-05-16T12:00:00+00:00,auto-matched
R003266,T004782,reconciled,2023-06-01T12:00:00+00:00,auto-matched
R003267,T004783,reconciled,2023-07-29T12:00:00+00:00,
R003268,T004784,reconciled,2023-08-06T12:00:00+00:00,auto-matched
R003269,T004786,disputed,2023-10-17T12:00:00+00:00,auto-matched
R003270,T004787,reconciled,2023-11-30T12:00:00+00:00,
R003271,T004788,disputed,2023-12-04T12:00:00+00:00,auto-matched
R003272,T004790,disputed,2024-02-05T12:00:00+00:00,auto-matched
R003273,T004791,disputed,2024-03-22T12:00:00+00:00,
R003274,T004792,reconciled,2024-04-14T12:00:00+00:00,auto-matched
R003275,T004796,reconciled,2024-08-22T12:00:00+00:00,auto-matched
R003276,T004798,pending,2024-10-13T12:00:00+00:00,
R003277,T004799,disputed,2024-11-08T12:00:00+00:00,auto-matched
R003278,T004800,disputed,2024-12-17T12:00:00+00:00,auto-matched
R003279,T004802,pending,2023-02-12T12:00:00+00:00,
R003280,T004803,reconciled,2023-03-01T12:00:00+00:00,auto-matched
R003281,T004804,reconciled,2023-04-26T12:00:00+00:00,auto-matched
R003282,T004806,reconciled,2023-06-12T12:00:00+00:00,
R003283,T004807,disputed,2023-07-24T12:00:00+00:00,auto-matched
R003284,T004808,disputed,2023-08-21T12:00:00+00:00,auto-matched
R003285,T004811,disputed,2023-11-06T12:00:00+00:00,
R003286,T004812,disputed,2023-12-31T12:00:00+00:00,auto-matched
R003287,T004813,pending,2024-01-27T12:00:00+00:00,auto-matched
R003288,T004814,disputed,2024-02-07T12:00:00+00:00,
R003289,T004815,reconciled,2024-03-16T12:00:00+00:00,auto-matched
R003290,T004816,reconciled,2024-04-30T12:00:00+00:00,auto-matched
R003291,T004818,reconciled,2024-06-15T12:00:00+00:00,
R003292,T004819,disputed,2024-07-08T12:00:00+00:00,auto-matched
R003293,T004820,disputed,2024-08-15T12:00:00+00:00,auto-matched
R003294,T004821,pending,2024-09-04T12:00:00+00:00,
R003295,T004823,pending,2024-11-15T12:00:00+00:00,auto-matched
R003296,T004824,pending,2024-12-21T12:00:00+00:00,auto-matched
R003297,T004825,reconciled,2023-01-28T12:00:00+00:00,
R003298,T004826,disputed,2023-02-13T12:00:00+00:00,auto-matched
R003299,T004827,disputed,2023-03-28T12:00:00+00:00,auto-matched
R003300,T004828,disputed,2023-04-30T12:00:00+00:00,
R003301,T004829,disputed,2023-05-31T12:00:00+00:00,auto-matched
R003302,T004830,disputed,2023-06-27T12:00:00+00:00,auto-matched
R003303,T004831,pending,2023-07-26T12:00:00+00:00,
R003304,T004833,reconciled,2023-09-02T12:00:00+00:00,auto-matched
R003305,T004834,pending,2023-10-10T12:00:00+00:00,auto-matched
R003306,T004835,disputed,2023-11-24T12:00:00+00:00,
R003307,T004836,pending,2023-12-27T12:00:00+00:00,auto-matched
R003308,T004837,pending,2024-01-26T12:00:00+00:00,auto-matched
R003309,T004838,reconciled,2024-02-26T12:00:00+00:00,
R003310,T004839,pending,2024-03-11T12:00:00+00:00,auto-matched
R003311,T004840,reconciled,2024-04-15T12:00:00+00:00,auto-matched
R003312,T004841,reconciled,2024-05-13T12:00:00+00:00,
R003313,T004842,disputed,2024-06-11T12:00:00+00:00,auto-matched
R003314,T004843,reconciled,2024-07-13T12:00:00+00:00,auto-matched
R003315,T004844,pending,2024-08-25T12:00:00+00:00,
R003316,T004845,disputed,2024-09-19T12:00:00+00:00,auto-matched
R003317,T004846,reconciled,2024-10-22T12:00:00+00:00,auto-matched
R003318,T004847,disputed,2024-11-17T12:00:00+00:00,
R003319,T004848,pending,2024-12-08T12:00:00+00:00,auto-matched
R003320,T004849,reconciled,2023-01-10T12:00:00+00:00,auto-matched
R003321,T004850,pending,2023-02-06T12:00:00+00:00,
R003322,T004851,disputed,2023-03-26T12:00:00+00:00,auto-matched
R003323,T004852,pending,2023-04-13T12:00:00+00:00,auto-matched
R003324,T004855,pending,2023-07-09T12:00:00+00:00,
R003325,T004857,pending,2023-09-20T12:00:00+00:00,auto-matched
R003326,T004858,reconciled,2023-10-23T12:00:00+00:00,auto-matched
R003327,T004859,reconciled,2023-11-06T12:00:00+00:00,
R003328,T004862,reconciled,2024-02-26T12:00:00+00:00,auto-matched
R003329,T004864,disputed,2024-04-28T12:00:00+00:00,auto-matched
R003330,T004866,pending,2024-06-19T12:00:00+00:00,
R003331,T004867,pending,2024-07-25T12:00:00+00:00,auto-matched
R003332,T004868,reconciled,2024-08-02T12:00:00+00:00,auto-matched
R003333,T004869,reconciled,2024-09-04T12:00:00+00:00,
R003334,T004870,reconciled,2024-10-05T12:00:00+00:00,auto-matched
R003335,T004873,reconciled,2023-01-09T12:00:00+00:00,auto-matched
R003336,T004874,pending,2023-02-22T12:00:00+00:00,
R003337,T004876,reconciled,2023-04-15T12:00:00+00:00,auto-matched
R003338,T004877,disputed,2023-05-28T12:00:00+00:00,auto-matched
R003339,T004878,reconciled,2023-06-29T12:00:00+00:00,
R003340,T004879,pending,2023-07-04T12:00:00+00:00,auto-matched
R003341,T004880,pending,2023-08-01T12:00:00+00:00,auto-matched
R003342,T004882,reconciled,2023-10-07T12:00:00+00:00,
R003343,T004883,reconciled,2023-11-22T12:00:00+00:00,auto-matched
R003344,T004884,disputed,2023-12-23T12:00:00+00:00,auto-matched
R003345,T004885,reconciled,2024-01-23T12:00:00+00:00,
R003346,T004886,reconciled,2024-02-09T12:00:00+00:00,auto-matched
R003347,T004887,disputed,2024-03-12T12:00:00+00:00,auto-matched
R003348,T004890,pending,2024-06-29T12:00:00+00:00,
R003349,T004891,pending,2024-07-16T12:00:00+00:00,auto-matched
R003350,T004892,reconciled,2024-08-09T12:00:00+00:00,auto-matched
R003351,T004893,disputed,2024-09-01T12:00:00+00:00,
R003352,T004894,disputed,2024-10-24T12:00:00+00:00,auto-matched
R003353,T004896,disputed,2024-12-31T12:00:00+00:00,auto-matched
R003354,T004897,pending,2023-01-06T12:00:00+00:00,
R003355,T004898,reconciled,2023-02-06T12:00:00+00:00,auto-matched
R003356,T004899,disputed,2023-03-15T12:00:00+00:00,auto-matched
R003357,T004900,reconciled,2023-04-28T12:00:00+00:00,
R003358,T004903,pending,2023-07-22T12:00:00+00:00,auto-matched
R003359,T004906,reconciled,2023-10-19T12:00:00+00:00,auto-matched
R003360,T004907,reconciled,2023-11-22T12:00:00+00:00,
R003361,T004908,reconciled,2023-12-30T12:00:00+00:00,auto-matched
R003362,T004911,reconciled,2024-03-15T12:00:00+00:00,auto-matched
R003363,T004912,pending,2024-04-05T12:00:00+00:00,
R003364,T004913,pending,2024-05-25T12:00:00+00:00,auto-matched
R003365,T004915,disputed,2024-07-08T12:00:00+00:00,auto-matched
R003366,T004916,disputed,2024-08-29T12:00:00+00:00,
R003367,T004919,disputed,2024-11-03T12:00:00+00:00,auto-matched
R003368,T004923,reconciled,2023-03-20T12:00:00+00:00,auto-matched
R003369,T004924,reconciled,2023-04-19T12:00:00+00:00,
R003370,T004926,pending,2023-06-10T12:00:00+00:00,auto-matched
R003371,T004927,reconciled,2023-07-06T12:00:00+00:00,auto-matched
R003372,T004929,reconciled,2023-09-09T12:00:00+00:00,
R003373,T004930,disputed,2023-10-30T12:00:00+00:00,auto-matched
R003374,T004931,disputed,2023-11-01T12:00:00+00:00,auto-matched
R003375,T004932,pending,2023-12-22T12:00:00+00:00,
R003376,T004933,reconciled,2024-01-14T12:00:00+00:00,auto-matched
R003377,T004936,disputed,2024-04-12T12:00:00+00:00,auto-matched
R003378,T004938,reconciled,2024-06-03T12:00:00+00:00,
R003379,T004939,reconciled,2024-07-14T12:00:00+00:00,auto-matched
R003380,T004940,pending,2024-08-09T12:00:00+00:00,auto-matched
R003381,T004941,pending,2024-09-06T12:00:00+00:00,
R003382,T004942,reconciled,2024-10-24T12:00:00+00:00,auto-matched
R003383,T004943,pending,2024-11-15T12:00:00+00:00,auto-matched
R003384,T004945,reconciled,2023-01-23T12:00:00+00:00,
R003385,T004946,reconciled,2023-02-19T12:00:00+00:00,auto-matched
R003386,T004947,disputed,2023-03-12T12:00:00+00:00,auto-matched
R003387,T004949,disputed,2023-05-12T12:00:00+00:00,
R003388,T004950,pending,2023-06-07T12:00:00+00:00,auto-matched
R003389,T004951,disputed,2023-07-19T12:00:00+00:00,auto-matched
R003390,T004952,disputed,2023-08-21T12:00:00+00:00,
R003391,T004953,disputed,2023-09-02T12:00:00+00:00,auto-matched
R003392,T004954,reconciled,2023-10-15T12:00:00+00:00,auto-matched
R003393,T004956,reconciled,2023-12-24T12:00:00+00:00,
R003394,T004957,reconciled,2024-01-28T12:00:00+00:00,auto-matched
R003395,T004958,reconciled,2024-02-13T12:00:00+00:00,auto-matched
R003396,T004960,pending,2024-04-22T12:00:00+00:00,
R003397,T004961,reconciled,2024-05-28T12:00:00+00:00,auto-matched
R003398,T004963,disputed,2024-07-31T12:00:00+00:00,auto-matched
R003399,T004966,disputed,2024-10-31T12:00:00+00:00,
R003400,T004968,pending,2024-12-29T12:00:00+00:00,auto-matched
R003401,T004969,pending,2023-01-18T12:00:00+00:00,auto-matched
R003402,T004970,reconciled,2023-02-25T12:00:00+00:00,
R003403,T004971,disputed,2023-03-05T12:00:00+00:00,auto-matched
R003404,T004972,reconciled,2023-04-10T12:00:00+00:00,auto-matched
R003405,T004973,disputed,2023-05-29T12:00:00+00:00,
R003406,T004974,disputed,2023-06-01T12:00:00+00:00,auto-matched
R003407,T004975,reconciled,2023-07-15T12:00:00+00:00,auto-matched
R003408,T004977,pending,2023-09-13T12:00:00+00:00,
R003409,T004979,pending,2023-11-16T12:00:00+00:00,auto-matched
R003410,T004980,reconciled,2023-12-06T12:00:00+00:00,auto-matched
R003411,T004981,pending,2024-01-30T12:00:00+00:00,
R003412,T004982,disputed,2024-02-06T12:00:00+00:00,auto-matched
R003413,T004983,reconciled,2024-03-06T12:00:00+00:00,auto-matched
R003414,T004984,disputed,2024-04-23T12:00:00+00:00,
R003415,T004985,pending,2024-05-16T12:00:00+00:00,auto-matched
R003416,T004986,reconciled,2024-06-06T12:00:00+00:00,auto-matched
R003417,T004987,pending,2024-07-01T12:00:00+00:00,
R003418,T004988,disputed,2024-08-08T12:00:00+00:00,auto-matched
R003419,T004989,reconciled,2024-09-25T12:00:00+00:00,auto-matched
R003420,T004991,reconciled,2024-11-15T12:00:00+00:00,
R003421,T004994,reconciled,2023-02-24T12:00:00+00:00,auto-matched
R003422,T004995,disputed,2023-03-22T12:00:00+00:00,auto-matched
R003423,T004996,pending,2023-04-03T12:00:00+00:00,
R003424,T004997,disputed,2023-05-23T12:00:00+00:00,auto-matched
R003425,T004998,reconciled,2023-06-07T12:00:00+00:00,auto-matched
R003426,T004999,reconciled,2023-07-05T12:00:00+00:00,
R003427,T005000,disputed,2023-08-01T12:00:00+00:00,auto-matched
R003428,T005001,pending,2023-09-06T12:00:00+00:00,auto-matched
R003429,T005002,pending,2023-10-31T12:00:00+00:00,
R003430,T005003,pending,2023-11-25T12:00:00+00:00,auto-matched
R003431,T005004,pending,2023-12-10T12:00:00+00:00,auto-matched
R003432,T005005,reconciled,2024-01-05T12:00:00+00:00,
R003433,T005007,disputed,2024-03-29T12:00:00+00:00,auto-matched
R003434,T005010,disputed,2024-06-22T12:00:00+00:00,auto-matched
R003435,T005013,pending,2024-09-21T12:00:00+00:00,
R003436,T005016,disputed,2024-12-06T12:00:00+00:00,auto-matched
R003437,T005019,pending,2023-03-31T12:00:00+00:00,auto-matched
R003438,T005020,pending,2023-04-14T12:00:00+00:00,
R003439,T005022,pending,2023-06-24T12:00:00+00:00,auto-matched
R003440,T005023,disputed,2023-07-19T12:00:00+00:00,auto-matched
R003441,T005024,pending,2023-08-17T12:00:00+00:00,
R003442,T005025,reconciled,2023-09-06T12:00:00+00:00,auto-matched
R003443,T005026,reconciled,2023-10-06T12:00:00+00:00,auto-matched
R003444,T005027,pending,2023-11-05T12:00:00+00:00,
